Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Serbia,European Region of WHO,South West Europe,2017,11,13/03/2017,19/03/2017,,5,0,0,0,,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2017,12,20/03/2017,26/03/2017,,5,0,0,0,,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2017,13,27/03/2017,02/04/2017,,6,0,0,0,,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2017,14,03/04/2017,09/04/2017,,3,0,0,0,,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2017,15,10/04/2017,16/04/2017,,2,0,0,0,,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2017,16,17/04/2017,23/04/2017,,3,0,0,0,,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2017,17,24/04/2017,30/04/2017,,3,0,0,0,,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2017,18,01/05/2017,07/05/2017,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2017,19,08/05/2017,14/05/2017,,1,0,0,0,,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2017,20,15/05/2017,21/05/2017,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2017,21,22/05/2017,28/05/2017,,,,,,,,,,,,,,,No Report
Serbia,European Region of WHO,South West Europe,2017,22,29/05/2017,04/06/2017,,,,,,,,,,,,,,,No Report
Serbia,European Region of WHO,South West Europe,2017,23,05/06/2017,11/06/2017,,,,,,,,,,,,,,,No Report
Serbia,European Region of WHO,South West Europe,2017,24,12/06/2017,18/06/2017,,,,,,,,,,,,,,,No Report
Serbia,European Region of WHO,South West Europe,2017,25,19/06/2017,25/06/2017,,,,,,,,,,,,,,,No Report
Serbia,European Region of WHO,South West Europe,2017,26,26/06/2017,02/07/2017,,,,,,,,,,,,,,,No Report
Serbia,European Region of WHO,South West Europe,2017,27,03/07/2017,09/07/2017,,,,,,,,,,,,,,,No Report
Serbia,European Region of WHO,South West Europe,2017,28,10/07/2017,16/07/2017,,,,,,,,,,,,,,,No Report
Serbia,European Region of WHO,South West Europe,2017,29,17/07/2017,23/07/2017,,,,,,,,,,,,,,,No Report
Serbia,European Region of WHO,South West Europe,2017,30,24/07/2017,30/07/2017,,,,,,,,,,,,,,,No Report
Serbia,European Region of WHO,South West Europe,2017,31,31/07/2017,06/08/2017,,,,,,,,,,,,,,,No Report
Serbia,European Region of WHO,South West Europe,2017,32,07/08/2017,13/08/2017,,,,,,,,,,,,,,,No Report
Serbia,European Region of WHO,South West Europe,2017,33,14/08/2017,20/08/2017,,,,,,,,,,,,,,,No Report
Serbia,European Region of WHO,South West Europe,2017,34,21/08/2017,27/08/2017,,,,,,,,,,,,,,,No Report
Serbia,European Region of WHO,South West Europe,2017,35,28/08/2017,03/09/2017,,,,,,,,,,,,,,,No Report
Serbia,European Region of WHO,South West Europe,2017,36,04/09/2017,10/09/2017,,,,,,,,,,,,,,,No Report
Serbia,European Region of WHO,South West Europe,2017,37,11/09/2017,17/09/2017,,,,,,,,,,,,,,,No Report
Serbia,European Region of WHO,South West Europe,2017,38,18/09/2017,24/09/2017,,,,,,,,,,,,,,,No Report
Serbia,European Region of WHO,South West Europe,2017,39,25/09/2017,01/10/2017,,,,,,,,,,,,,,,No Report
Serbia,European Region of WHO,South West Europe,2017,40,02/10/2017,08/10/2017,,4,0,0,0,,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2017,41,09/10/2017,15/10/2017,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2017,42,16/10/2017,22/10/2017,,3,0,0,0,,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2017,43,23/10/2017,29/10/2017,,8,0,0,0,,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2017,44,30/10/2017,05/11/2017,11,12,0,0,0,0,0,0,0,0,0,0,0,11,No Activity
Serbia,European Region of WHO,South West Europe,2017,45,06/11/2017,12/11/2017,7,15,0,0,0,0,0,0,0,0,0,0,0,7,No Activity
Serbia,European Region of WHO,South West Europe,2017,46,13/11/2017,19/11/2017,5,10,0,0,0,0,0,0,0,0,0,0,0,5,Sporadic
Serbia,European Region of WHO,South West Europe,2017,47,20/11/2017,26/11/2017,0,1,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Serbia,European Region of WHO,South West Europe,2017,48,27/11/2017,03/12/2017,1,3,0,0,0,0,0,0,0,0,0,0,0,1,Sporadic
Serbia,European Region of WHO,South West Europe,2017,49,04/12/2017,10/12/2017,1,3,0,0,0,0,0,0,0,0,0,0,0,1,Sporadic
Serbia,European Region of WHO,South West Europe,2017,50,11/12/2017,17/12/2017,5,12,0,0,0,0,0,0,2,0,4,6,6,3,Sporadic
Serbia,European Region of WHO,South West Europe,2017,51,18/12/2017,24/12/2017,19,39,0,2,0,0,0,2,8,0,9,17,19,10,Sporadic
Serbia,European Region of WHO,South West Europe,2017,52,25/12/2017,31/12/2017,19,38,0,2,0,0,0,2,12,0,12,24,26,6,Sporadic
Serbia,European Region of WHO,South West Europe,2018,1,01/01/2018,07/01/2018,26,60,0,5,0,0,0,5,9,0,8,17,22,15,Sporadic
Serbia,European Region of WHO,South West Europe,2018,2,08/01/2018,14/01/2018,54,88,0,3,0,0,0,3,22,0,12,34,37,31,Sporadic
Serbia,European Region of WHO,South West Europe,2018,3,15/01/2018,21/01/2018,94,152,0,4,0,0,0,4,47,0,37,84,88,41,Sporadic
Serbia,European Region of WHO,South West Europe,2018,4,22/01/2018,28/01/2018,95,177,0,7,0,0,3,10,50,0,43,93,103,41,Local Outbreak
Serbia,European Region of WHO,South West Europe,2018,5,29/01/2018,04/02/2018,109,182,0,24,0,0,0,24,52,0,48,100,124,38,Regional Outbreak
Serbia,European Region of WHO,South West Europe,2018,6,05/02/2018,11/02/2018,126,211,0,22,0,0,1,23,59,0,39,98,121,54,Regional Outbreak
Serbia,European Region of WHO,South West Europe,2018,7,12/02/2018,18/02/2018,62,120,0,7,1,0,0,8,28,0,30,58,66,28,Regional Outbreak
Serbia,European Region of WHO,South West Europe,2018,8,19/02/2018,25/02/2018,102,164,0,14,0,0,2,16,38,0,23,61,77,56,Local Outbreak
Serbia,European Region of WHO,South West Europe,2018,9,26/02/2018,04/03/2018,69,111,0,19,0,0,0,19,22,0,18,40,59,33,Local Outbreak
Serbia,European Region of WHO,South West Europe,2018,10,05/03/2018,11/03/2018,46,82,0,14,0,0,0,14,7,0,8,15,29,28,Local Outbreak
Serbia,European Region of WHO,South West Europe,2018,11,12/03/2018,18/03/2018,44,64,0,10,0,0,0,10,6,0,4,10,20,32,Local Outbreak
Serbia,European Region of WHO,South West Europe,2018,12,19/03/2018,25/03/2018,38,51,0,9,0,0,1,10,4,0,0,4,14,29,Sporadic
Serbia,European Region of WHO,South West Europe,2018,13,26/03/2018,01/04/2018,45,66,0,22,0,0,0,22,7,0,1,8,30,24,Sporadic
Serbia,European Region of WHO,South West Europe,2018,14,02/04/2018,08/04/2018,31,55,0,16,0,0,0,16,3,0,2,5,21,19,Sporadic
Serbia,European Region of WHO,South West Europe,2018,15,09/04/2018,15/04/2018,26,47,0,16,0,0,0,16,0,0,0,0,16,19,Sporadic
Serbia,European Region of WHO,South West Europe,2018,16,16/04/2018,22/04/2018,11,21,0,1,0,0,0,1,0,0,0,0,1,11,Sporadic
Serbia,European Region of WHO,South West Europe,2018,17,23/04/2018,29/04/2018,12,19,0,0,0,0,0,0,0,0,0,0,0,12,No Activity
Serbia,European Region of WHO,South West Europe,2018,18,30/04/2018,06/05/2018,0,2,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Serbia,European Region of WHO,South West Europe,2018,19,07/05/2018,13/05/2018,2,4,0,0,0,0,0,0,0,0,0,0,0,2,No Report
Serbia,European Region of WHO,South West Europe,2018,20,14/05/2018,20/05/2018,0,1,0,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2018,21,21/05/2018,27/05/2018,2,2,,0,0,0,0,0,0,0,0,0,0,2,No Report
Serbia,European Region of WHO,South West Europe,2018,22,28/05/2018,03/06/2018,1,1,,0,0,0,0,0,0,0,0,0,0,1,No Report
Serbia,European Region of WHO,South West Europe,2018,23,04/06/2018,10/06/2018,1,1,,0,0,0,0,0,0,0,0,0,0,1,No Report
Serbia,European Region of WHO,South West Europe,2018,24,11/06/2018,17/06/2018,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2018,25,18/06/2018,24/06/2018,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2018,26,25/06/2018,01/07/2018,1,1,,0,0,0,0,0,0,0,0,0,0,1,No Report
Serbia,European Region of WHO,South West Europe,2018,27,02/07/2018,08/07/2018,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2018,28,09/07/2018,15/07/2018,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2018,29,16/07/2018,22/07/2018,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2018,30,23/07/2018,29/07/2018,2,2,,0,0,0,0,0,0,0,0,0,0,2,No Report
Serbia,European Region of WHO,South West Europe,2018,31,30/07/2018,05/08/2018,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2018,32,06/08/2018,12/08/2018,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2018,33,13/08/2018,19/08/2018,1,1,,0,0,0,0,0,0,0,0,0,0,1,No Report
Serbia,European Region of WHO,South West Europe,2018,34,20/08/2018,26/08/2018,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2018,35,27/08/2018,02/09/2018,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2018,36,03/09/2018,09/09/2018,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2018,37,10/09/2018,16/09/2018,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2018,38,17/09/2018,23/09/2018,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2018,39,24/09/2018,30/09/2018,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2018,40,01/10/2018,07/10/2018,0,1,0,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2018,41,08/10/2018,14/10/2018,2,4,0,0,0,0,0,0,0,0,0,0,0,2,No Report
Serbia,European Region of WHO,South West Europe,2018,42,15/10/2018,21/10/2018,0,2,0,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2018,43,22/10/2018,28/10/2018,6,12,0,0,0,0,0,0,0,0,0,0,0,6,No Report
Serbia,European Region of WHO,South West Europe,2018,44,29/10/2018,04/11/2018,3,8,0,0,0,0,0,0,0,0,0,0,0,3,No Report
Serbia,European Region of WHO,South West Europe,2018,45,05/11/2018,11/11/2018,1,4,0,0,0,0,0,0,0,0,0,0,0,1,No Report
Serbia,European Region of WHO,South West Europe,2018,46,12/11/2018,18/11/2018,0,1,0,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2018,47,19/11/2018,25/11/2018,3,9,0,0,0,0,0,0,0,0,0,0,0,3,No Report
Serbia,European Region of WHO,South West Europe,2018,48,26/11/2018,02/12/2018,1,4,0,0,0,0,0,0,0,0,0,0,0,1,No Report
Serbia,European Region of WHO,South West Europe,2018,49,03/12/2018,09/12/2018,5,12,0,0,0,0,0,0,0,0,0,0,0,5,No Report
Serbia,European Region of WHO,South West Europe,2018,50,10/12/2018,16/12/2018,7,11,0,0,0,0,0,0,0,0,0,0,0,7,No Report
Serbia,European Region of WHO,South West Europe,2018,51,17/12/2018,23/12/2018,12,17,0,0,0,0,0,0,0,0,0,0,0,12,No Report
Serbia,European Region of WHO,South West Europe,2018,52,24/12/2018,30/12/2018,9,16,0,3,0,0,0,3,0,0,0,0,3,9,No Report
Serbia,European Region of WHO,South West Europe,2019,1,31/12/2018,06/01/2019,24,38,0,9,2,0,0,11,0,0,0,0,11,20,No Activity
Serbia,European Region of WHO,South West Europe,2019,2,07/01/2019,13/01/2019,17,42,0,16,0,0,0,16,0,0,0,0,16,10,No Activity
Serbia,European Region of WHO,South West Europe,2019,3,14/01/2019,20/01/2019,43,103,0,33,6,0,3,42,0,0,0,0,42,31,No Activity
Serbia,European Region of WHO,South West Europe,2019,4,21/01/2019,27/01/2019,86,192,0,86,13,0,0,99,0,0,0,0,99,53,No Activity
Serbia,European Region of WHO,South West Europe,2019,5,28/01/2019,03/02/2019,176,393,0,244,22,0,7,273,0,0,0,0,273,64,Local Outbreak
Serbia,European Region of WHO,South West Europe,2019,6,04/02/2019,10/02/2019,252,605,0,350,38,0,0,388,0,0,0,0,388,83,Local Outbreak
Serbia,European Region of WHO,South West Europe,2019,7,11/02/2019,17/02/2019,190,496,0,273,36,0,0,309,0,0,0,0,309,56,Local Outbreak
Serbia,European Region of WHO,South West Europe,2019,8,18/02/2019,24/02/2019,265,556,0,283,24,0,0,307,0,0,0,0,307,116,Local Outbreak
Serbia,European Region of WHO,South West Europe,2019,9,25/02/2019,03/03/2019,135,311,0,128,10,0,0,138,0,0,0,0,138,84,Sporadic
Serbia,European Region of WHO,South West Europe,2019,10,04/03/2019,10/03/2019,113,217,0,86,13,0,1,100,0,0,0,0,100,64,Sporadic
Serbia,European Region of WHO,South West Europe,2019,11,11/03/2019,17/03/2019,59,133,0,40,9,0,1,50,0,0,0,0,50,38,Sporadic
Serbia,European Region of WHO,South West Europe,2019,12,18/03/2019,24/03/2019,41,93,0,18,7,0,0,25,0,0,0,0,25,35,No Activity
Serbia,European Region of WHO,South West Europe,2019,13,25/03/2019,31/03/2019,43,101,0,24,16,0,0,40,0,0,0,0,40,30,No Activity
Serbia,European Region of WHO,South West Europe,2019,14,01/04/2019,07/04/2019,38,62,0,10,7,0,0,17,0,0,0,0,17,30,No Activity
Serbia,European Region of WHO,South West Europe,2019,15,08/04/2019,14/04/2019,10,42,0,5,7,0,2,14,0,0,0,0,14,8,No Activity
Serbia,European Region of WHO,South West Europe,2019,16,15/04/2019,21/04/2019,9,24,0,1,2,0,2,5,0,0,0,0,5,7,No Activity
Serbia,European Region of WHO,South West Europe,2019,17,22/04/2019,28/04/2019,18,30,0,1,6,0,2,9,0,0,0,0,9,14,No Activity
Serbia,European Region of WHO,South West Europe,2019,18,29/04/2019,05/05/2019,6,11,0,0,0,0,0,0,0,0,0,0,0,6,No Activity
Serbia,European Region of WHO,South West Europe,2019,19,06/05/2019,12/05/2019,4,8,0,0,0,0,0,0,0,0,0,0,0,4,No Activity
Serbia,European Region of WHO,South West Europe,2019,20,13/05/2019,19/05/2019,2,3,0,0,0,0,0,0,0,0,0,0,0,2,No Activity
Serbia,European Region of WHO,South West Europe,2019,21,20/05/2019,26/05/2019,1,1,,0,0,0,0,0,0,0,0,0,0,1,No Report
Serbia,European Region of WHO,South West Europe,2019,22,27/05/2019,02/06/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2019,23,03/06/2019,09/06/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2019,24,10/06/2019,16/06/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2019,25,17/06/2019,23/06/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2019,26,24/06/2019,30/06/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2019,27,01/07/2019,07/07/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2019,28,08/07/2019,14/07/2019,1,1,,0,0,0,0,0,0,0,0,0,0,1,No Report
Serbia,European Region of WHO,South West Europe,2019,29,15/07/2019,21/07/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2019,30,22/07/2019,28/07/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2019,31,29/07/2019,04/08/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2019,32,05/08/2019,11/08/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2019,33,12/08/2019,18/08/2019,1,1,,0,0,0,0,0,0,0,0,0,0,1,No Report
Serbia,European Region of WHO,South West Europe,2019,34,19/08/2019,25/08/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2019,35,26/08/2019,01/09/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2019,36,02/09/2019,08/09/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2019,37,09/09/2019,15/09/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2019,38,16/09/2019,22/09/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2019,39,23/09/2019,29/09/2019,4,4,,0,0,0,0,0,0,0,0,0,0,4,No Report
Serbia,European Region of WHO,South West Europe,2019,40,30/09/2019,06/10/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2019,41,07/10/2019,13/10/2019,3,6,0,0,0,0,0,0,0,0,0,0,0,3,No Report
Serbia,European Region of WHO,South West Europe,2019,42,14/10/2019,20/10/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2019,43,21/10/2019,27/10/2019,3,6,0,0,0,0,0,0,0,0,0,0,0,3,No Report
Serbia,European Region of WHO,South West Europe,2019,44,28/10/2019,03/11/2019,6,14,0,0,0,0,0,0,0,0,0,0,0,6,No Report
Serbia,European Region of WHO,South West Europe,2019,45,04/11/2019,10/11/2019,7,12,0,0,0,0,0,0,0,0,0,0,0,7,No Report
Serbia,European Region of WHO,South West Europe,2019,46,11/11/2019,17/11/2019,8,13,0,0,0,0,0,0,0,0,0,0,0,8,No Report
Serbia,European Region of WHO,South West Europe,2019,47,18/11/2019,24/11/2019,9,17,0,0,0,0,0,0,0,0,0,0,0,9,No Report
Serbia,European Region of WHO,South West Europe,2019,48,25/11/2019,01/12/2019,5,8,0,0,0,0,0,0,0,0,0,0,0,5,No Report
Serbia,European Region of WHO,South West Europe,2019,49,02/12/2019,08/12/2019,22,33,0,0,0,0,0,0,0,6,0,6,6,18,No Activity
Serbia,European Region of WHO,South West Europe,2019,50,09/12/2019,15/12/2019,63,84,0,2,0,0,0,2,0,7,0,7,9,58,No Activity
Serbia,European Region of WHO,South West Europe,2019,51,16/12/2019,22/12/2019,62,80,0,2,0,0,0,2,0,8,0,8,10,55,Sporadic
Serbia,European Region of WHO,South West Europe,2019,52,23/12/2019,29/12/2019,48,73,0,4,0,0,0,4,0,4,0,4,8,45,Sporadic
Serbia,European Region of WHO,South West Europe,2020,1,30/12/2019,05/01/2020,30,49,0,2,0,0,0,2,0,8,0,8,10,26,Sporadic
Serbia,European Region of WHO,South West Europe,2020,2,06/01/2020,12/01/2020,32,91,0,18,1,0,2,21,0,3,0,3,24,28,Sporadic
Serbia,European Region of WHO,South West Europe,2020,3,13/01/2020,19/01/2020,64,146,0,26,14,0,2,42,0,18,0,18,60,46,Sporadic
Serbia,European Region of WHO,South West Europe,2020,4,20/01/2020,26/01/2020,116,288,0,80,68,0,11,159,0,20,0,20,179,29,Sporadic
Serbia,European Region of WHO,South West Europe,2020,5,27/01/2020,02/02/2020,196,425,0,93,107,0,15,215,0,20,0,20,235,80,Sporadic
Serbia,European Region of WHO,South West Europe,2020,6,03/02/2020,09/02/2020,237,459,0,81,162,0,18,261,0,29,0,29,290,84,Regional Outbreak
Serbia,European Region of WHO,South West Europe,2020,7,10/02/2020,16/02/2020,149,352,0,51,106,0,12,169,0,22,0,22,191,67,Regional Outbreak
Serbia,European Region of WHO,South West Europe,2020,8,17/02/2020,23/02/2020,100,194,0,18,44,0,8,70,0,7,6,13,83,52,Local Outbreak
Serbia,European Region of WHO,South West Europe,2020,9,24/02/2020,01/03/2020,76,205,0,22,30,0,10,62,0,21,10,31,93,44,Sporadic
Serbia,European Region of WHO,South West Europe,2020,10,02/03/2020,08/03/2020,80,80,,7,9,0,5,21,0,0,13,13,34,46,Sporadic
Serbia,European Region of WHO,South West Europe,2020,11,09/03/2020,15/03/2020,116,116,,0,14,0,2,16,0,0,21,21,37,79,Sporadic
Serbia,European Region of WHO,South West Europe,2020,12,16/03/2020,22/03/2020,36,36,,0,2,0,0,2,0,0,4,4,6,30,No Activity
Serbia,European Region of WHO,South West Europe,2020,13,23/03/2020,29/03/2020,12,12,,0,0,0,0,0,0,0,0,0,0,12,No Activity
Serbia,European Region of WHO,South West Europe,2020,14,30/03/2020,05/04/2020,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2020,15,06/04/2020,12/04/2020,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2020,16,13/04/2020,19/04/2020,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2020,17,20/04/2020,26/04/2020,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2020,18,27/04/2020,03/05/2020,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2020,19,04/05/2020,10/05/2020,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2020,20,11/05/2020,17/05/2020,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2020,21,18/05/2020,24/05/2020,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2020,22,25/05/2020,31/05/2020,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2020,23,01/06/2020,07/06/2020,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2020,24,08/06/2020,14/06/2020,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2020,25,15/06/2020,21/06/2020,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2020,26,22/06/2020,28/06/2020,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2020,27,29/06/2020,05/07/2020,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Serbia,European Region of WHO,South West Europe,2020,28,06/07/2020,12/07/2020,,,,,,,,,,,,,,,No Report
Serbia,European Region of WHO,South West Europe,2020,29,13/07/2020,19/07/2020,,,,,,,,,,,,,,,No Report
Serbia,European Region of WHO,South West Europe,2020,30,20/07/2020,26/07/2020,,,,,,,,,,,,,,,No Report
